"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDQ14","OUT045",2441.46933322886
"FDQ12","OUT017",3556.94064599972
"FDP36","OUT046",884.355017385194
"FDK21","OUT027",5576.41805746319
"FDO40","OUT045",2419.75509462304
"NCK54","OUT019",281.767837657716
"FDY09","OUT018",2794.31006410099
"NCW30","OUT049",3900.02054754454
"NCC55","OUT027",1419.16091756351
"FDE58","OUT018",1545.24311324752
"FDR39","OUT013",3060.6094451913
"FDU28","OUT049",2908.66612347051
"FDH08","OUT017",4205.905107403
"FDG35","OUT045",3283.54576780936
"FDG22","OUT049",640.118534560082
"FDC34","OUT035",3125.54794472243
"FDP15","OUT018",3556.78032863429
"FDK34","OUT010",550.854790422071
"FDU45","OUT035",1850.1867140522
"FDQ04","OUT027",1295.94642760781
"FDX22","OUT018",2455.73942809607
"FDB45","OUT017",1767.45988188161
"NCH43","OUT027",4997.60725350799
"DRE60","OUT046",3834.5733103101
"FDD17","OUT027",5739.57223268287
"NCM54","OUT017",2211.3773228148
"NCH55","OUT013",1755.03263505299
"NCT06","OUT017",2898.17323182655
"FDA48","OUT027",5328.43469438338
"FDY58","OUT027",5856.38847052833
"FDO25","OUT045",3437.91984000804
"FDN50","OUT045",1714.82510807122
"FDH35","OUT035",2661.0861547601
"FDK09","OUT045",3942.12165180303
"FDO16","OUT013",1211.14098210782
"FDW11","OUT045",1100.87433492349
"FDU47","OUT027",3357.09502566375
"NCQ42","OUT010",292.152521645075
"FDK55","OUT027",2757.49768294462
"FDN08","OUT049",2143.77406888889
"FDT57","OUT045",3666.86141738581
"FDJ12","OUT018",3187.34113531685
"DRL59","OUT017",996.181216391414
"NCN53","OUT046",900.550963407752
"FDO51","OUT010",155.664777457264
"FDK56","OUT017",2790.7667878002
"FDY12","OUT035",771.864387874449
"FDU15","OUT035",788.411429654952
"FDQ19","OUT046",3323.55126904166
"DRF15","OUT045",2237.82352783244
"DRE25","OUT019",260.802431451912
"FDK57","OUT018",1986.07692448869
"FDD33","OUT010",475.750186927951
"FDR34","OUT027",5607.23019959166
"FDU04","OUT045",2214.70300470627
"FDE35","OUT019",182.417754611188
"NCD31","OUT035",3482.76206244783
"FDJ56","OUT035",2118.08939899519
"NCU53","OUT046",2634.52578827283
"FDD39","OUT035",2929.7401374745
"NCU17","OUT019",271.695172612537
"FDJ20","OUT046",1954.89013224271
"NCW41","OUT018",2602.60075714199
"FDL52","OUT035",720.934604436603
"FDS39","OUT035",2342.30900371531
"DRJ47","OUT045",2684.87205422122
"FDP13","OUT010",159.799385344538
"DRK39","OUT010",200.638913971499
"FDF28","OUT010",231.962501270207
"FDB09","OUT045",1812.74206308232
"FDM51","OUT046",1756.97838085082
"DRM49","OUT018",800.631494724873
"DRF23","OUT013",2807.19127915612
"DRH01","OUT035",2821.80027749233
"FDH12","OUT027",2666.793467075
"FDA28","OUT019",272.714767400425
"FDW37","OUT018",1322.15290680441
"FDF02","OUT046",1882.52046352324
"DRL37","OUT046",806.768339495581
"NCF43","OUT046",1986.91854200393
"FDH08","OUT010",611.020808665234
"FDR34","OUT019",490.197382787404
"NCK19","OUT049",3299.910615647
"NCD55","OUT018",715.493474904493
"FDT27","OUT049",3407.95122625199
"FDQ57","OUT045",1933.2070571823
"FDA47","OUT035",2522.66195950883
"DRG15","OUT027",2108.1964334946
"FDE05","OUT018",2032.19518403902
"FDN46","OUT046",1753.7061213835
"FDX27","OUT027",2664.95744183789
"FDT51","OUT045",1715.52770481004
"FDU33","OUT013",757.811152204396
"FDJ16","OUT027",1745.43881110106
"FDD20","OUT019",219.488717879481
"FDT36","OUT049",709.213204120202
"DRF15","OUT027",3398.81082884948
"FDN52","OUT010",224.873914896015
"FDC22","OUT027",5034.25166880783
"FDX15","OUT045",2713.18757442143
"FDT13","OUT013",3260.12169982949
"FDU04","OUT017",2248.12681465389
"FDU31","OUT019",414.564861892723
"FDW59","OUT027",2390.39298530498
"NCO29","OUT046",2360.1999273384
"FDL15","OUT035",2948.27894699145
"FDI41","OUT049",2379.3984897102
"FDQ48","OUT049",1857.51342326319
"DRI39","OUT013",712.755816793868
"FDI08","OUT013",4444.7695481043
"FDC21","OUT049",1769.00871030866
"FDF58","OUT035",1187.46859781746
"FDS08","OUT010",359.327627915622
"FDE47","OUT045",1819.96068584813
"NCP18","OUT019",308.525161282918
"NCR41","OUT013",1565.49757136601
"FDA27","OUT013",3523.75401023195
"FDA43","OUT035",3180.95962526399
"FDA49","OUT045",1199.32811447191
"NCE55","OUT018",3020.4002369432
"DRM49","OUT027",1420.78175991512
"FDF22","OUT027",5231.39187739794
"FDQ15","OUT018",1196.2423654351
"NCS54","OUT017",3474.74861478533
"NCY05","OUT013",611.053376624684
"FDR45","OUT046",3630.89991330421
"FDK57","OUT049",2136.11080364535
"FDF41","OUT010",557.94228633279
"FDV21","OUT046",2428.4154002064
"FDD51","OUT046",852.210855618744
"FDF33","OUT046",2306.32754934089
"FDA38","OUT046",3425.80148720653
"FDR56","OUT045",3112.82572849363
"NCN41","OUT017",2133.18926678955
"FDC60","OUT027",2195.67837056712
"FDB47","OUT045",2655.41463383643
"DRH01","OUT013",3103.86206563993
"FDW08","OUT046",1512.48878960127
"FDF38","OUT027",1579.65305204269
"FDY32","OUT017",2738.32632760538
"FDG34","OUT049",1978.15703680226
"FDG47","OUT019",559.088583273174
"NCF18","OUT035",3041.61766901643
"FDL39","OUT019",532.45758529688
"NCH55","OUT035",1851.39665618958
"DRJ35","OUT049",829.085142950159
"FDS44","OUT035",3791.87389991358
"DRE01","OUT018",3625.95976936449
"FDY39","OUT013",2966.95866949002
"FDY32","OUT018",2480.99905747872
"FDR33","OUT027",3117.71694767218
"NCP50","OUT049",1169.76258152305
"FDZ47","OUT018",1680.67531795577
"FDU57","OUT049",2774.00853682514
"FDY44","OUT013",2868.1237964314
"DRH59","OUT018",1026.33285046851
"FDB03","OUT027",4906.71330221114
"FDY46","OUT045",2535.88910471098
"FDM39","OUT045",2685.0013007685
"FDY36","OUT035",1348.34057424962
"NCM55","OUT035",2594.26253100898
"FDJ50","OUT010",221.348001818859
"DRL60","OUT013",2412.79483185937
"NCJ54","OUT049",3750.31448453471
"FDX59","OUT017",691.158544930888
"FDI07","OUT013",3627.17328678658
"DRF51","OUT010",151.545889034225
"FDM14","OUT017",1646.8692592901
"FDP21","OUT045",3449.58692683183
"FDE40","OUT035",1098.80675100897
"FDE05","OUT035",2539.19021020692
"FDM13","OUT027",2776.70612520937
"FDC34","OUT027",3890.99594867982
"NCI55","OUT018",1756.73638928654
"NCE43","OUT018",2507.31934070976
"FDW58","OUT018",1324.20370583999
"FDG60","OUT045",3995.33804710303
"FDV31","OUT017",2658.72516803747
"FDR47","OUT013",2799.38662446101
"FDM60","OUT019",149.640201090329
"NCF06","OUT018",3134.0640645064
"NCN26","OUT027",2811.12980568273
"FDQ59","OUT049",1196.62434978057
"FDF09","OUT046",751.827901627308
"NCS06","OUT017",3988.72649842222
"FDT44","OUT046",1724.19035540772
"FDI19","OUT017",3672.05035772567
"FDT22","OUT017",880.552936410257
"NCF54","OUT027",4572.15822754961
"DRG25","OUT045",2492.95708622066
"FDB59","OUT017",3133.24128980968
"FDQ37","OUT017",3536.6431145749
"FDP56","OUT035",881.550618227281
"FDW44","OUT035",2209.56177477077
"FDJ26","OUT010",539.71507724217
"FDU43","OUT018",3121.0235381906
"FDW33","OUT045",1544.06538555916
"NCX53","OUT027",3005.06046782877
"FDN56","OUT010",487.339980576063
"DRF15","OUT049",2433.15241626667
"FDO33","OUT017",1930.95837005652
"FDZ39","OUT010",270.634922980952
"NCJ19","OUT017",960.907019226107
"FDU01","OUT035",3267.56657751535
"FDT12","OUT035",3983.9602881887
"NCM18","OUT018",969.947787353921
"FDP19","OUT017",2716.41789956242
"NCR42","OUT049",654.6656620512
"FDN10","OUT046",1741.24483242636
"FDG44","OUT017",862.447228734782
"FDQ10","OUT046",3000.96199452767
"DRH13","OUT049",1555.24071975872
"FDT52","OUT013",3550.63492865269
"FDM56","OUT045",1470.16159049138
"NCO43","OUT010",284.22453092905
"NCV29","OUT035",2817.02362865762
"NCF06","OUT013",3631.03641382257
"FDO50","OUT035",1710.17964010788
"FDT59","OUT013",3426.83393269183
"FDX40","OUT027",1356.36398394297
"FDE50","OUT017",3822.37862210238
"FDX51","OUT017",3057.18433681209
"NCD30","OUT018",1449.01314957342
"FDK15","OUT013",1834.35134201199
"FDL12","OUT045",945.971915951672
"FDK46","OUT017",4202.54786224625
"DRH49","OUT010",197.666430120075
"FDQ57","OUT046",2570.14253968781
"FDY59","OUT017",1931.40038024805
"FDO09","OUT018",3498.87401297292
"NCG30","OUT035",1568.07619803185
"FDM09","OUT017",2597.87672742891
"NCN17","OUT027",2563.91616248622
"NCS42","OUT013",1392.17457217381
"FDD02","OUT019",268.195301305768
"FDE34","OUT013",3285.46840241195
"FDU38","OUT045",3018.6478798565
"FDB33","OUT046",2628.03469760757
"NCJ29","OUT017",1511.32494233333
"FDZ27","OUT035",801.266978534969
"FDI40","OUT013",1754.04588250513
"FDG22","OUT013",700.17371755986
"FDT51","OUT017",1950.30406286811
"FDF20","OUT018",3095.91248976164
"FDV50","OUT035",1958.7932731552
"FDT02","OUT049",699.718492780518
"DRC49","OUT017",2306.4248658349
"FDF26","OUT049",2626.37999608658
"FDV52","OUT035",2068.9303514598
"FDX59","OUT049",680.611667928802
"FDV25","OUT035",3555.06184352731
"FDW23","OUT027",1232.84036773678
"FDE53","OUT018",1277.80413969672
"FDA19","OUT017",2571.2810831253
"FDH22","OUT046",1895.5620592948
"NCO41","OUT013",1570.82798699292
"FDX12","OUT017",5015.76185367686
"FDF17","OUT013",3012.15162220093
"FDS11","OUT045",3423.71863100436
"FDR51","OUT035",2612.60124322167
"FDT49","OUT010",245.198000742999
"FDC56","OUT013",2158.53816429076
"FDR13","OUT027",2721.38011687662
"FDQ60","OUT035",1960.61618065701
"FDN38","OUT049",4169.6016147446
"NCL29","OUT013",2779.75297728232
"FDO13","OUT027",4043.74547207361
"FDE26","OUT018",1985.83151503896
"FDA31","OUT010",386.214912190479
"FDX14","OUT035",1218.33020028638
"FDA34","OUT045",3331.55997698124
"FDF26","OUT013",2291.05856602549
"FDE38","OUT045",2618.79152261883
"DRI11","OUT046",2315.01170644493
"FDQ60","OUT027",2896.0442125197
"FDL21","OUT027",1460.00600293467
"DRC12","OUT027",4228.95145181876
"FDC47","OUT046",3213.96690806138
"FDE57","OUT045",2097.84399850934
"FDT14","OUT045",2153.19065296667
"NCZ53","OUT046",2805.89061822361
"FDE28","OUT018",3447.24918010037
"FDR19","OUT035",2959.91274349275
"NCF54","OUT019",373.107487741371
"FDZ08","OUT046",1174.90196565218
"NCJ05","OUT018",2729.88533656852
"FDF59","OUT046",1740.81117816266
"NCO05","OUT035",2299.76828005456
"FDW24","OUT018",831.521493966407
"NCX42","OUT018",3080.8008182092
"NCA53","OUT035",698.32141520385
"FDI45","OUT019",409.245587392357
"FDG46","OUT046",2429.11596066544
"FDM20","OUT010",658.448032613719
"FDW11","OUT010",194.876264560417
"FDX08","OUT035",2748.77607106324
"NCK17","OUT035",706.899336225699
"FDK32","OUT018",2371.25057266397
"NCA42","OUT035",2838.31688000288
"DRI01","OUT035",3062.7171144953
"NCL55","OUT049",3905.81968580141
"DRE25","OUT018",1257.13814975802
"FDD14","OUT017",3451.45520935586
"FDB10","OUT046",3420.73847928961
"DRN11","OUT035",2786.38283466691
"FDP38","OUT018",874.565891229858
"NCA30","OUT017",3066.42172730635
"FDT15","OUT017",3195.47850098373
"NCP55","OUT018",877.143204628762
"FDF12","OUT035",2064.51425004728
"FDM21","OUT018",3431.03581228584
"FDX56","OUT035",3987.28183099739
"FDF10","OUT017",2546.46404688778
"FDT32","OUT045",2912.02617091253
"FDM51","OUT018",1168.58474290557
"NCR50","OUT018",2670.7218324764
"FDI19","OUT049",3810.81859519702
"FDX21","OUT017",1734.74691279217
"FDR31","OUT035",2663.00847987226
"FDY02","OUT013",3742.11138031835
"NCA29","OUT045",3624.9673821322
"NCX17","OUT046",2564.93306148603
"FDM12","OUT045",2291.99955630777
"FDI53","OUT027",4126.66805578404
"NCU30","OUT049",2959.31978157317
"FDC56","OUT027",2924.2566710415
"FDK27","OUT018",1556.42126572478
"NCK18","OUT017",3733.29156899107
"FDB52","OUT019",526.772531217195
"DRG25","OUT027",4234.40527460197
"FDZ13","OUT049",1076.68968940684
"FDB57","OUT019",470.778001327438
"FDR40","OUT046",1235.60363878147
"NCO14","OUT019",148.323392904232
"NCN19","OUT045",2690.89796597576
"FDQ28","OUT019",342.860945657898
"FDO13","OUT018",2318.44185165244
"FDK48","OUT013",1456.06557041163
"FDU07","OUT018",2433.50463021578
"FDW20","OUT046",2582.62932239131
"FDV12","OUT010",211.970225774268
"FDH24","OUT013",2332.77118442841
"FDV59","OUT049",3760.42215707917
"FDK57","OUT045",1794.05770279069
"FDL16","OUT027",1526.03582903503
"NCQ17","OUT046",2710.69337793599
"FDJ15","OUT018",2657.52630836661
"FDX24","OUT049",1571.36769500956
"FDT47","OUT046",1968.54873501337
"FDT10","OUT049",886.717996444283
"FDZ37","OUT018",1396.86803275546
"FDW43","OUT027",5825.99853782661
"DRN36","OUT017",1656.64961122697
"FDJ14","OUT045",1140.65847422316
"FDA32","OUT013",3496.55928789396
"FDJ38","OUT019",479.935041121913
"FDQ57","OUT017",2532.07533395665
"NCQ41","OUT019",604.881232740767
"FDG56","OUT049",1017.55463769936
"DRC13","OUT027",2719.77908486852
"FDV55","OUT035",2582.09734995194
"FDQ49","OUT045",2464.24191869048
"FDE29","OUT010",202.041530308104
"FDR03","OUT013",3748.46014936436
"FDD45","OUT049",1440.50920570728
"FDN38","OUT010",677.755746194852
"FDT56","OUT046",1035.32606101236
"FDT48","OUT045",3143.62713924775
"FDU03","OUT049",2743.13963767849
"FDC56","OUT010",229.48752960071
"NCO43","OUT027",2623.97583458766
"FDQ27","OUT017",1816.78785986811
"FDR03","OUT046",3038.07292347416
"DRH23","OUT010",197.282310254177
"FDG22","OUT045",605.034623069697
"NCJ42","OUT013",1300.98649145086
"FDR24","OUT046",1414.99779704551
"FDW60","OUT035",2880.81586430976
"FDJ08","OUT013",3021.76996061382
"DRL59","OUT018",852.995356591149
"FDG60","OUT010",500.475599466812
"FDW27","OUT017",2414.68271400379
"FDX14","OUT018",1129.29115357202
"FDC20","OUT013",785.03593222503
"NCS29","OUT018",3333.6038014603
"FDJ56","OUT046",1535.07535180892
"FDB20","OUT019",215.43400658526
"FDL28","OUT027",5896.21787772865
"FDW01","OUT018",2122.86977388813
"FDL03","OUT046",2828.1849176083
"FDX22","OUT049",4035.28498559384
"FDJ21","OUT035",3349.35413430518
"FDR31","OUT045",2387.63443005153
"FDG21","OUT035",3343.37214347871
"FDS22","OUT027",1405.10164080145
"FDK08","OUT035",1716.02885411769
"FDE17","OUT018",2002.51357175661
"NCN30","OUT017",1729.09549711076
"FDT50","OUT046",1243.75197006427
"NCX42","OUT049",3079.40813017317
"FDJ12","OUT035",3258.84824795194
"NCA18","OUT027",2939.11664638218
"FDP23","OUT019",558.363976888453
"FDX12","OUT013",3976.65363675378
"FDN40","OUT018",2374.76151042253
"FDV48","OUT035",1397.84550994783
"NCY54","OUT013",3315.41145221877
"FDL16","OUT010",153.875997971318
"FDR45","OUT018",2516.58524627877
"FDJ52","OUT046",2352.79271340306
"DRG01","OUT017",1404.90893330769
"FDP52","OUT013",3839.64049898967
"FDU58","OUT017",2815.23697173553
"FDL02","OUT045",1783.09401598333
"FDG28","OUT013",3543.65357178602
"FDA19","OUT035",2407.08718834046
"FDW46","OUT027",1950.05232896075
"NCD43","OUT049",1461.62540414928
"DRG39","OUT013",755.159655819162
"NCF55","OUT049",745.881599130136
"FDJ07","OUT046",2197.75154215797
"FDE08","OUT046",2396.8539944588
"FDP56","OUT019",167.529687344747
"FDT45","OUT045",704.456852227655
"FDF17","OUT018",2937.04990710074
"FDX44","OUT046",1294.05088570297
"FDM28","OUT027",5409.44995813147
"FDI36","OUT049",3117.05932243868
"FDS07","OUT045",1629.34393097882
"FDD36","OUT045",2018.14070059575
"FDW11","OUT046",1041.77594280945
"FDN40","OUT049",2690.544165079
"NCQ18","OUT049",1739.21787362032
"NCQ54","OUT017",3667.12166926831
"NCS42","OUT045",1852.71008608285
"DRH39","OUT010",187.577933555355
"FDC09","OUT027",3086.41889168456
"FDT08","OUT010",361.635585574576
"FDC08","OUT035",3912.0734580875
"FDT20","OUT017",663.314521559783
"FDS35","OUT035",1327.05382419209
"FDX58","OUT018",3028.07971028538
"FDW58","OUT046",2026.08107571337
"DRD27","OUT046",1772.80841853847
"FDH32","OUT019",227.34971116338
"FDS26","OUT035",4405.05123291439
"FDQ31","OUT046",1357.04584568641
"FDP11","OUT018",3284.9314215667
"FDD58","OUT017",1559.5917102857
"FDM33","OUT045",3360.15040674772
"FDZ16","OUT049",3459.67808775599
"NCS29","OUT010",588.247882171997
"NCM18","OUT019",199.43779599512
"FDP11","OUT049",3412.72209462045
"NCC42","OUT017",2214.81525416429
"DRM23","OUT046",2460.62645661139
"NCN55","OUT027",4448.42262158879
"FDK46","OUT013",4082.0505410983
"FDR01","OUT046",3984.65084493005
"NCA05","OUT045",2236.4874569359
"NCP43","OUT017",2869.33232730556
"FDR12","OUT010",359.370016662062
"FDQ01","OUT013",3873.92906135514
"FDM13","OUT046",1867.43533699195
"FDQ19","OUT017",3991.71973690684
"FDK56","OUT019",449.984213751523
"NCX06","OUT010",451.876054022278
"FDO56","OUT027",3047.58665421256
"FDU45","OUT045",1888.03273836401
"FDI16","OUT019",154.730641032523
"FDL32","OUT046",2174.35436653187
"FDA07","OUT046",2497.0073804182
"FDA14","OUT045",2098.61210333721
"FDV46","OUT027",3501.04107782088
"NCO07","OUT035",3011.11583530308
"NCP41","OUT046",1933.7610598976
"FDY60","OUT018",1595.43275557733
"FDN38","OUT017",3620.53111517528
"FDO15","OUT046",1155.43151997769
"FDT60","OUT013",2117.26699578376
"FDA55","OUT035",4533.12730819739
"FDE02","OUT010",232.550156575768
"DRJ39","OUT049",3864.61275541371
"FDV34","OUT035",1254.52935380872
"FDS20","OUT027",4986.1215426495
"FDF02","OUT027",3049.79430261472
"FDW40","OUT017",2634.98515246698
"NCB43","OUT046",2649.27417870183
"FDR58","OUT017",1811.44688498903
"DRJ59","OUT035",841.785565397127
"NCD30","OUT017",1569.86292966357
"FDE14","OUT017",2047.05375416338
"FDC28","OUT018",1381.95463071269
"FDU16","OUT018",1113.23528363164
"NCD19","OUT035",845.928292392672
"FDU21","OUT046",628.078444104558
"FDV59","OUT027",5316.76854847439
"FDU03","OUT045",2612.14279660301
"FDC33","OUT010",517.468888129044
"NCR42","OUT035",451.69642349258
"DRH59","OUT035",1391.56164267915
"NCM31","OUT035",2167.10205944131
"FDS50","OUT035",3375.73921739167
"FDP39","OUT046",921.005280454702
"FDQ55","OUT013",1983.27367903344
"FDV36","OUT019",298.357596363759
"FDI05","OUT027",2016.16236907833
"FDS45","OUT027",3018.7783545229
"FDA39","OUT045",730.504577139118
"FDC37","OUT010",199.025829746469
"FDJ60","OUT027",4716.22466426952
"DRQ35","OUT046",2259.17139846093
"NCJ06","OUT046",1852.81659030202
"NCY42","OUT018",2560.58621223443
"DRM37","OUT049",3319.20645270525
"FDR14","OUT045",749.263972456322
"FDE51","OUT049",777.307700502381
"FDT33","OUT017",2725.69511194471
"FDR08","OUT013",1783.05284953732
"FDE36","OUT010",359.206675480834
"FDL22","OUT019",251.344061331409
"FDR44","OUT013",2280.48665278452
"FDI56","OUT019",234.310246121391
"FDE47","OUT010",251.744068961479
"FDV27","OUT010",218.145601361091
"FDV10","OUT049",728.029640222366
"FDC40","OUT045",1247.42495278626
"NCX41","OUT013",3545.78326247316
"NCQ38","OUT027",2622.52507255152
"FDV12","OUT027",2590.74063359067
"FDE52","OUT017",1417.0332817208
"FDG20","OUT027",5083.00294456884
"FDV16","OUT027",1344.76809932034
"FDI32","OUT017",2424.41134157603
"FDJ32","OUT049",997.731510573382
"FDN39","OUT018",2399.77595888309
"FDY34","OUT017",3026.24739091677
"FDC14","OUT035",847.729548109213
"FDA55","OUT017",4848.95378664363
"FDZ50","OUT010",560.345140539357
"DRG13","OUT049",2018.27260939511
"FDP01","OUT013",2498.82508065196
"NCG54","OUT017",2762.8398851562
"FDM13","OUT045",1849.38165325498
"NCO18","OUT027",4783.72108498572
"NCW41","OUT013",2618.60530351505
"FDM52","OUT027",3824.00842360649
"NCF55","OUT035",604.193546106584
"FDT09","OUT046",2139.10366206958
"NCM19","OUT035",1753.34646742968
"FDW12","OUT018",2006.20959905314
"FDP15","OUT019",612.601708992834
"FDK36","OUT045",774.352251268971
"FDZ25","OUT035",2683.34708823273
"NCW06","OUT049",3385.56898158657
"FDW60","OUT046",3317.03723800607
"DRC49","OUT013",2506.76728519466
"NCT17","OUT035",2558.71903170021
"NCN06","OUT018",2563.37757239348
"FDC45","OUT013",2801.78230212661
"DRJ47","OUT019",434.317642095879
"NCF06","OUT045",4061.27814147023
"FDE21","OUT010",274.692360422297
"DRG27","OUT013",756.792334422841
"FDW40","OUT049",2029.13333403575
"NCO53","OUT046",3000.11843521887
"FDE23","OUT049",932.385343661646
"FDQ16","OUT046",1686.73278518324
"FDS26","OUT045",4149.35263338062
"FDZ13","OUT010",148.348674100503
"FDS14","OUT049",2632.45540396083
"FDC10","OUT045",1422.34775794921
"FDY16","OUT049",3081.17483079554
"FDJ20","OUT035",2050.2873574909
"FDV43","OUT035",766.433700307415
"FDZ32","OUT027",3066.40169539999
"FDR23","OUT046",2693.13733148861
"FDN24","OUT035",855.392602294202
"FDE34","OUT027",5453.78181121471
"FDU31","OUT013",3111.74051041658
"FDW33","OUT018",1451.06462983602
"FDU26","OUT046",1645.43417250415
"FDE20","OUT027",4744.04778611523
"NCW05","OUT035",2460.8214468493
"FDB22","OUT018",2896.98209152337
"FDO56","OUT046",2307.37492923945
"FDA19","OUT027",3755.05946755594
"DRI39","OUT045",806.04928672476
"FDH52","OUT018",883.356028094389
"FDZ50","OUT035",3495.30580088506
"NCN42","OUT035",2661.45140868719
"FDB53","OUT013",2643.81912264928
"DRG11","OUT017",2061.96857790896
"DRK11","OUT027",3353.33155640891
"FDQ60","OUT017",1978.88294306242
"FDT36","OUT017",737.211877770563
"DRG25","OUT018",2338.89684758206
"DRJ23","OUT046",2772.18950161122
"FDG05","OUT035",2388.55260548334
"NCK06","OUT018",1893.82257850489
"FDU52","OUT017",2443.40038320176
"FDW07","OUT018",1260.0361536732
"NCM17","OUT045",842.905134225248
"FDA22","OUT045",2588.42849541922
"NCA41","OUT018",2802.33802661304
"FDF38","OUT035",920.579417918589
"FDH52","OUT046",1112.53612480768
"FDY58","OUT019",566.636087453392
"FDZ16","OUT045",3823.58250989825
"NCM18","OUT017",1344.21770645662
"FDA22","OUT018",2236.30532315617
"NCJ43","OUT035",2697.50580440368
"FDI34","OUT027",5647.69555152174
"FDG56","OUT046",1136.65770734054
"FDS34","OUT046",2101.70845675488
"DRC01","OUT035",797.54293897661
"FDQ04","OUT035",745.780082150501
"FDK04","OUT035",870.423840860413
"FDT51","OUT049",1899.30896511522
"FDV26","OUT017",4015.00652961615
"FDS04","OUT049",2073.23297830583
"FDW43","OUT018",3201.50914827544
"FDQ28","OUT010",359.701923752368
"NCK06","OUT017",2090.04087006852
"FDS23","OUT018",1975.24279142011
"FDZ36","OUT019",496.539702947252
"FDE56","OUT018",838.917511273894
"FDW10","OUT027",4763.80036144332
"NCN14","OUT045",2337.69099283864
"NCQ18","OUT045",1852.51434598104
"FDW08","OUT017",1728.55361126918
"FDU43","OUT035",4408.45585484236
"FDR33","OUT010",269.786327574507
"FDM24","OUT010",375.642506668905
"NCZ05","OUT046",1822.74460875667
"NCV41","OUT035",1898.77592143094
"FDV11","OUT018",2842.63307570144
"NCY05","OUT035",742.357621289552
"FDV44","OUT018",2675.89793084672
"FDW32","OUT049",1388.59857747607
"NCU18","OUT027",3462.63971092907
"NCC43","OUT035",4047.24899857892
"FDW19","OUT013",1844.82364117861
"FDN31","OUT035",3033.58229277434
"FDI48","OUT045",805.399875272089
"FDS24","OUT017",1502.99838940794
"FDF46","OUT049",1997.89945782227
"DRG23","OUT017",2288.77050955603
"FDG14","OUT018",2538.63597875458
"NCY30","OUT049",2942.08319218558
"FDO28","OUT018",1823.64505698681
"DRD24","OUT035",2278.29337895087
"FDI33","OUT049",1263.91815722173
"FDN32","OUT046",2683.99717039047
"FDR16","OUT045",4746.7625282427
"FDF26","OUT046",2620.39800567597
"NCN29","OUT018",744.075663979053
"FDE20","OUT045",3149.74955574733
"FDA46","OUT046",3348.01364754883
"FDU28","OUT045",3098.57900321253
"FDQ48","OUT045",1381.45880288889
"FDV36","OUT013",2266.33602562123
"FDR14","OUT018",908.953546838466
"FDP23","OUT017",3217.12243623822
"FDP56","OUT013",873.704822146459
"FDK48","OUT010",183.584657145198
"FDR48","OUT046",2786.0684840441
"NCY29","OUT049",901.648892959431
"FDM22","OUT018",754.016899435652
"DRJ01","OUT013",2591.58302602082
"FDZ43","OUT045",4105.90344247189
"FDV03","OUT035",2910.7506781986
"FDX11","OUT027",4938.30388129908
"NCA41","OUT027",5044.25655392071
"FDE38","OUT017",2343.12389982222
"FDI27","OUT018",701.222942447984
"FDN32","OUT013",3120.32062648281
"NCN43","OUT017",1960.31974327143
"FDB47","OUT027",4792.49653066776
"FDV03","OUT017",3184.45297506369
"NCN30","OUT045",1464.61693864447
"NCV54","OUT010",289.394117361071
"FDV07","OUT013",1505.80970508789
"FDP07","OUT049",2982.349510925
"FDK48","OUT018",1092.93756072333
"FDM15","OUT019",368.517874762242
"FDY19","OUT027",3614.05701539285
"FDK46","OUT046",4106.64680218347
"FDY11","OUT045",1069.9615803082
"FDH09","OUT046",892.014851662322
"FDO08","OUT027",4412.93455072955
"FDU14","OUT013",3938.87632410623
"FDD22","OUT027",3193.23324688681
"FDM27","OUT017",2642.11453938778
"FDL02","OUT027",2841.80433031385
"NCA17","OUT035",1951.43875873805
"FDE38","OUT019",408.873471240618
"NCG07","OUT049",3825.98269120646
"DRC27","OUT013",4126.70228982671
"FDA27","OUT035",3407.68255528987
"FDW40","OUT045",2352.06974054087
"DRI11","OUT013",2050.82832348318
"FDN50","OUT046",1693.46323225835
"FDR12","OUT046",3079.29285115505
"FDT34","OUT027",3445.3132713142
"FDW11","OUT035",1257.2687740267
"NCO30","OUT027",4451.9629927744
"FDZ34","OUT017",3760.78205612766
"FDU45","OUT017",2078.06157248384
"NCD42","OUT035",700.295744239191
"FDX25","OUT045",2965.49106959643
"NCR29","OUT046",873.05486828022
"FDX43","OUT019",453.650910488167
"FDB04","OUT010",200.923426845929
"FDR49","OUT027",1701.82340884215
"FDS39","OUT018",1611.25048968228
"FDW58","OUT045",1716.01980498782
"FDG22","OUT019",103.714250578222
"FDG31","OUT017",1015.03182922059
"NCV53","OUT027",5402.35223691159
"DRJ37","OUT035",2626.17974566547
"FDV07","OUT035",1600.64632475564
"FDW52","OUT018",2192.28615832905
"FDT15","OUT045",2645.54907113828
"FDD02","OUT018",1814.49531031361
"FDM16","OUT035",1280.90456791354
"NCE55","OUT046",2950.66170253704
"FDB57","OUT018",3163.21445361224
"FDQ04","OUT013",793.529835476127
"FDQ47","OUT019",183.814321585275
"FDY14","OUT019",491.413251569131
"DRK37","OUT017",3264.41256570126
"FDO25","OUT017",3472.48699466104
"FDL57","OUT046",4427.74795113574
"NCK29","OUT018",1903.83677644492
"FDK46","OUT027",5500.86321665979
"NCB43","OUT010",461.856089712469
"DRE01","OUT027",4803.89302669599
"FDC46","OUT018",2827.13672053524
