Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR21,OUT045,2710.210972
NCW29,OUT035,2389.65641
FDO11,OUT013,4343.989941
NCM31,OUT049,2147.599123
FDV35,OUT019,476.1730548
FDF58,OUT017,1118.831216
NCE43,OUT049,3469.290722
FDA02,OUT035,2809.983105
DRL37,OUT010,130.3733654
FDR24,OUT018,1381.689166
FDW59,OUT049,1408.299722
FDS22,OUT049,821.2797625
FDW24,OUT017,689.2944286
FDU24,OUT035,1453.329833
FDA21,OUT027,4587.071477
FDH58,OUT027,2705.668565
FDW36,OUT018,1457.237741
FDI45,OUT027,4784.055162
FDU01,OUT018,2768.858641
FDF35,OUT027,2696.060885
FDU43,OUT019,490.3978839
FDE24,OUT019,383.2609619
FDK50,OUT049,2667.830359
FDG31,OUT045,981.5069271
FDC60,OUT045,1702.508433
FDL36,OUT013,1476.627919
FDP21,OUT013,3060.762396
FDW16,OUT045,1225.273794
FDX02,OUT017,3793.658119
FDQ58,OUT027,4141.073033
FDT51,OUT046,1773.789007
FDD59,OUT049,1373.042124
NCM42,OUT018,1652.677316
FDA57,OUT018,725.1364945
FDZ48,OUT035,1892.231261
FDE46,OUT045,2424.75683
NCZ30,OUT019,358.2855066
FDB56,OUT017,3321.678421
FDA25,OUT027,2558.664608
FDD20,OUT013,2157.454755
FDL25,OUT013,1390.517004
NCO18,OUT049,3606.515984
FDJ45,OUT017,721.7825921
FDR12,OUT035,2827.146944
NCF19,OUT010,165.5850878
FDK25,OUT046,2638.928648
NCR17,OUT046,2132.370721
FDC52,OUT046,2373.830006
NCA54,OUT017,3465.072499
FDR45,OUT010,578.7016936
NCM19,OUT049,1891.523352
FDF39,OUT027,5771.772794
FDX23,OUT049,1514.633213
FDD58,OUT027,2561.38581
FDX28,OUT013,1439.35017
NCD31,OUT013,2644.762803
FDU57,OUT018,2404.44664
FDI27,OUT046,936.596758
NCM42,OUT046,1720.459231
FDD32,OUT027,2316.472248
FDI34,OUT013,3693.549915
NCM29,OUT049,1938.440139
FDG46,OUT018,1650.676707
DRC01,OUT010,190.8205526
FDB15,OUT027,5484.142542
NCA17,OUT027,3596.455901
FDF10,OUT046,2567.016068
FDR26,OUT027,4585.792716
FDI02,OUT049,1824.089091
NCM54,OUT010,290.008721
FDF14,OUT013,2471.220338
FDJ33,OUT010,287.4400967
FDM20,OUT035,4067.567105
FDC03,OUT027,5076.618116
NCX05,OUT046,2243.473339
NCM41,OUT027,2626.218353
NCU29,OUT010,536.6618921
FDQ59,OUT017,1500.749616
FDH46,OUT010,219.2481813
FDH09,OUT013,878.2787316
NCD06,OUT045,754.5995058
FDC15,OUT035,2563.48584
DRD37,OUT027,1565.267461
FDT28,OUT027,3820.917877
FDR28,OUT027,4315.123204
FDT38,OUT017,1390.206972
FDV34,OUT027,2074.07156
FDY52,OUT035,988.9034875
FDB34,OUT013,1663.270757
DRL23,OUT018,1470.539453
DRB24,OUT046,2044.265113
FDJ50,OUT046,1103.077889
FDQ49,OUT035,2487.60015
FDP20,OUT035,2262.35882
FDV19,OUT027,4563.394948
NCR54,OUT045,2872.857398
FDO09,OUT010,600.1089511
FDS57,OUT018,2095.96521
FDN10,OUT049,1983.191398
FDV23,OUT049,2166.736339
FDY28,OUT049,4396.588529
DRG51,OUT013,2296.233862
FDD45,OUT019,254.5409294
NCL18,OUT027,4931.268091
NCM29,OUT013,2160.423477
FDF17,OUT027,5002.852942
FDE22,OUT017,2644.171727
FDQ22,OUT017,711.390628
FDS01,OUT013,3182.928483
FDW35,OUT027,1592.701092
FDJ33,OUT046,2080.063309
NCF54,OUT035,3598.951291
FDE09,OUT013,1533.920344
NCE06,OUT045,2563.423643
DRH49,OUT049,1262.73761
FDY43,OUT045,2716.219429
NCT05,OUT017,3615.000483
FDZ34,OUT045,3419.373262
FDL38,OUT017,1446.869108
FDZ31,OUT017,3172.377768
FDR14,OUT035,814.7702691
NCN54,OUT049,1349.102088
NCC42,OUT027,3111.536441
FDK08,OUT017,1619.009034
FDP59,OUT013,1838.936301
FDV22,OUT035,3115.264303
FDD33,OUT035,4011.65992
DRE60,OUT027,5383.093469
FDK52,OUT046,3908.847415
FDA02,OUT017,2398.679995
FDM56,OUT049,1557.531479
FDE57,OUT035,2137.403123
FDM32,OUT045,1418.873119
NCQ30,OUT027,2512.504052
FDQ27,OUT027,2527.993242
FDT60,OUT027,2821.030127
FDU43,OUT049,3688.467778
NCO55,OUT035,1783.100963
FDG02,OUT045,2916.14294
FDJ28,OUT013,3372.800958
FDP40,OUT045,1720.220298
FDJ38,OUT045,3056.958171
NCC54,OUT017,3913.051558
NCZ41,OUT046,2316.321864
FDK38,OUT019,423.4140375
FDU52,OUT013,2273.418343
FDC40,OUT046,1299.948984
NCR30,OUT017,1267.772768
NCN18,OUT017,1808.388657
FDB50,OUT035,1653.591136
FDG04,OUT013,3496.273464
FDR26,OUT035,3124.707033
NCT17,OUT018,2600.624438
FDX35,OUT027,4725.651951
FDS12,OUT046,2287.78729
NCZ29,OUT027,3055.032468
FDB38,OUT010,408.9567973
FDP12,OUT013,824.4287921
FDP22,OUT046,968.4434685
FDS26,OUT018,3810.009967
FDR52,OUT046,3031.903296
DRJ13,OUT046,2317.936714
FDU48,OUT027,2934.382441
FDE29,OUT035,1052.931051
NCT29,OUT049,1966.447093
DRK37,OUT018,3234.428529
FDK55,OUT046,1336.158391
FDR07,OUT046,1894.332669
FDO21,OUT027,5218.594148
FDK46,OUT049,3869.889911
FDB12,OUT045,1643.299474
FDT31,OUT027,5223.934092
FDJ33,OUT045,1880.092231
FDC26,OUT027,2693.768467
NCQ02,OUT045,3171.873001
FDP08,OUT010,512.0841006
FDB11,OUT027,4632.181383
FDV55,OUT013,2922.313243
FDW20,OUT049,2229.0797
NCJ18,OUT019,370.4095123
FDC41,OUT018,867.2228471
FDE14,OUT027,2591.736244
FDG35,OUT013,2927.510056
FDF45,OUT035,1053.967515
FDS19,OUT027,2303.56457
FDS58,OUT019,435.1893766
FDA26,OUT017,4245.2696
FDM32,OUT049,1424.031501
FDL45,OUT046,2326.785627
FDZ55,OUT049,2640.096824
FDY37,OUT049,2168.438214
FDO46,OUT046,2813.738266
FDQ60,OUT046,2412.370437
FDA19,OUT018,1579.026363
FDL15,OUT046,2199.351451
FDM10,OUT018,2755.233764
NCL05,OUT017,783.5462628
DRK49,OUT010,129.3453973
NCE18,OUT027,6032.805076
FDG40,OUT049,673.8093201
DRI59,OUT045,3272.399488
FDK28,OUT035,4146.981516
NCD06,OUT019,177.8378328
FDO11,OUT019,606.3277289
FDK27,OUT046,1982.917163
FDT43,OUT027,1796.14984
FDD38,OUT018,1248.664863
FDA16,OUT049,3737.132403
FDL14,OUT027,4357.394511
NCM17,OUT049,842.3294444
FDD20,OUT045,2023.240798
FDA40,OUT045,1204.192567
FDL43,OUT045,1269.431383
FDV15,OUT045,1657.893768
FDE52,OUT046,1346.311285
NCL17,OUT010,474.3466516
NCJ31,OUT045,3603.435075
FDR60,OUT045,1191.182933
NCA18,OUT035,2235.1414
FDS21,OUT027,1810.296119
FDW09,OUT035,1363.391418
FDL26,OUT035,2700.322625
FDS47,OUT018,1346.015626
FDC39,OUT046,3850.380807
FDT51,OUT035,1898.954132
FDK40,OUT035,3583.229543
NCG19,OUT045,3501.421736
FDZ07,OUT046,1029.970934
FDF08,OUT027,2460.962483
FDO04,OUT013,914.4503929
FDK41,OUT018,1146.842701
FDP15,OUT049,3739.053124
NCD43,OUT018,1415.033292
NCP18,OUT013,2607.725781
FDZ51,OUT046,1553.285686
DRH13,OUT035,1608.868572
FDF38,OUT045,700.7936069
NCI43,OUT045,829.5176464
FDM38,OUT027,1929.798318
FDS03,OUT013,864.4896136
DRJ47,OUT017,3308.096855
FDT50,OUT010,202.6937523
FDV02,OUT046,2762.970926
NCG18,OUT017,2063.342605
FDW52,OUT046,3135.87072
FDS40,OUT035,662.1112578
FDN31,OUT017,3144.391266
FDA37,OUT045,1896.449826
FDA15,OUT046,3539.334388
FDL39,OUT046,2867.722558
FDJ53,OUT045,1897.844673
FDX22,OUT013,3207.286253
NCZ42,OUT045,3956.032079
FDD56,OUT027,4493.992167
FDD40,OUT017,3410.30139
FDS50,OUT013,3812.606884
NCN14,OUT013,3126.90599
FDT15,OUT013,3333.097558
NCS18,OUT027,2413.513745
NCO26,OUT010,285.6050254
FDF58,OUT018,913.6851789
NCB19,OUT013,1328.479242
FDH26,OUT017,2504.505141
DRB24,OUT027,4366.14336
FDA49,OUT018,1468.549443
FDB32,OUT045,1631.844379
FDI36,OUT017,3024.465744
NCA17,OUT010,420.5121018
FDH22,OUT013,1879.39261
NCM26,OUT018,2259.504661
FDT15,OUT027,4856.243573
FDB16,OUT018,1183.382315
NCP54,OUT027,2791.170242
FDJ36,OUT013,1835.511703
FDO28,OUT045,1765.774625
FDU09,OUT013,810.0304335
FDF29,OUT017,2245.053535
FDY08,OUT013,2235.651282
DRJ59,OUT018,674.787146
FDT23,OUT027,2427.558375
FDU15,OUT018,662.0967021
FDT47,OUT013,1645.601746
FDI53,OUT019,492.2651203
FDR59,OUT018,3212.541162
FDD53,OUT035,725.8468385
FDY51,OUT017,3887.357598
FDT04,OUT049,684.7449889
FDU51,OUT049,2731.15964
FDG14,OUT035,2703.853476
NCU06,OUT045,3300.151742
DRG25,OUT046,2659.847547
DRH49,OUT035,1184.805263
FDN15,OUT035,1962.069485
FDL43,OUT018,1099.957758
NCT18,OUT049,3573.122393
NCB31,OUT013,4311.382451
FDK57,OUT035,1974.305236
FDY04,OUT019,483.8124629
NCP54,OUT046,2222.830979
FDF41,OUT013,4321.365105
FDM01,OUT045,1840.417889
FDW03,OUT045,1760.384621
FDF28,OUT045,1963.250777
FDY37,OUT017,2530.52777
FDQ03,OUT017,4240.389939
FDP51,OUT027,2727.506829
FDJ40,OUT017,1967.621272
FDC32,OUT049,1370.534759
DRI49,OUT027,2253.781289
NCW54,OUT017,814.2134536
FDF09,OUT017,721.0500148
FDP45,OUT018,3052.427044
DRJ23,OUT018,2753.469634
FDS59,OUT017,2170.242577
FDY08,OUT046,2373.383748
FDX16,OUT049,2527.054041
FDY16,OUT018,2409.118155
FDK32,OUT035,2723.807892
FDQ22,OUT013,786.544022
NCC31,OUT018,2653.691777
FDG58,OUT049,2278.311506
DRF48,OUT013,3280.690515
DRH36,OUT049,1184.728467
NCR30,OUT035,1292.924349
FDB03,OUT019,526.2294126
FDZ28,OUT027,2955.391125
FDR35,OUT017,2939.981649
DRD15,OUT027,5758.530525
FDJ33,OUT019,335.1946093
FDA56,OUT010,211.9855885
FDP56,OUT046,1069.110039
NCT30,OUT046,934.5645527
FDK15,OUT017,1629.839447
FDH44,OUT018,2034.53843
FDV01,OUT013,2409.399432
DRG03,OUT017,2449.134126
FDG50,OUT027,2527.747368
FDR16,OUT010,699.1234503
FDZ60,OUT046,1702.213005
DRG03,OUT045,2287.172587
FDS56,OUT018,3650.331084
FDU33,OUT045,787.3843948
DRD27,OUT035,1490.882139
FDW22,OUT046,2901.856326
DRA24,OUT045,2623.440032
FDF38,OUT049,791.0589469
FDX48,OUT013,2403.033112
FDS58,OUT018,2637.353135
FDC32,OUT046,1405.276012
NCQ29,OUT045,3790.141061
DRK39,OUT018,1225.793945
NCS38,OUT017,1877.64359
DRO47,OUT013,1883.163563
DRG27,OUT027,1573.547569
FDC57,OUT027,5227.281805
FDS55,OUT046,2513.383965
NCJ06,OUT018,1760.928926
FDO01,OUT019,349.7674155
NCM55,OUT045,2902.188531
FDC52,OUT049,2355.456939
FDQ15,OUT045,1299.108935
NCT30,OUT027,1664.896213
NCR42,OUT027,1455.543637
FDD28,OUT035,788.5878887
FDQ34,OUT049,1733.79476
FDZ12,OUT027,3014.637971
DRE13,OUT019,234.1577642
NCN07,OUT019,288.5985827
FDM28,OUT035,2913.956968
FDI10,OUT017,3122.720325
FDQ25,OUT013,2644.376227
FDA38,OUT010,637.1480056
DRI13,OUT049,3333.659454
FDY20,OUT027,2486.063194
NCZ53,OUT035,2598.829651
NCM31,OUT013,2648.207925
DRB01,OUT017,2883.701505
DRF37,OUT046,3691.335667
NCF42,OUT049,3047.198073
FDF16,OUT018,2104.358514
FDB41,OUT013,769.2565047
FDR34,OUT013,3861.030766
FDR15,OUT018,2429.317872
NCV42,OUT019,351.7765675
FDW51,OUT035,3655.5
FDU36,OUT017,1737.465627
FDX60,OUT049,1319.605773
FDY03,OUT035,1941.660765
FDW55,OUT045,4302.794286
FDT01,OUT010,566.7960644
FDG58,OUT013,2505.075099
FDK21,OUT017,4482.961175
NCS41,OUT019,669.8463832
FDS10,OUT045,2926.611013
NCT53,OUT046,2392.579686
FDJ28,OUT018,2451.509444
FDX44,OUT045,1385.584478
FDT20,OUT018,557.5849046
FDO44,OUT017,1778.520431
NCX17,OUT049,3543.062685
FDY01,OUT017,1961.246728
FDJ12,OUT027,4608.102031
DRK35,OUT018,605.0773482
FDD47,OUT019,473.0280351
NCM53,OUT035,1972.205333
FDO45,OUT013,1658.523723
NCM42,OUT010,248.9784633
FDE04,OUT046,2722.633324
NCI30,OUT027,6312.245023
FDZ19,OUT013,2950.055251
FDW57,OUT013,2760.91335
FDA25,OUT013,1590.847725
FDT22,OUT046,1035.734661
FDP51,OUT013,1826.225227
FDD48,OUT027,2598.209757
FDY39,OUT035,2877.047221
FDO48,OUT010,633.6865071
FDD23,OUT027,4283.359791
DRN35,OUT027,1486.263362
FDT01,OUT035,3814.481787
FDC20,OUT010,178.0457952
DRJ35,OUT035,1078.324701
FDB32,OUT046,1519.560574
FDL24,OUT046,2992.821694
NCV42,OUT035,2057.27638
FDZ46,OUT046,1981.562242
FDC15,OUT013,2017.113295
FDD08,OUT019,169.9836804
FDY50,OUT049,1383.279964
FDD36,OUT013,2196.838161
FDG57,OUT027,1788.73508
FDL21,OUT018,723.8994733
FDN16,OUT027,2534.792696
FDJ09,OUT027,1493.258
FDS01,OUT010,504.8816834
FDV33,OUT017,4143.751106
DRE12,OUT017,1673.180615
FDR07,OUT013,1792.386415
FDP48,OUT010,528.930494
NCB55,OUT035,957.6666417
FDQ08,OUT013,1126.896131
FDR34,OUT035,4383.059671
FDO33,OUT046,2138.564864
FDP13,OUT045,727.1850161
FDX12,OUT049,3713.068212
NCT06,OUT049,3092.952044
FDR16,OUT019,622.094092
FDE36,OUT046,3112.656574
FDZ36,OUT049,3239.97063
FDV13,OUT045,1471.652437
NCZ17,OUT035,730.5156989
FDU56,OUT045,2703.446227
FDM09,OUT035,3177.930824
FDV02,OUT017,3419.735723
FDS34,OUT018,1769.758964
FDA11,OUT049,1509.89188
FDP09,OUT017,4065.070566
FDB29,OUT027,2702.936402
FDT19,OUT017,2924.196119
DRH15,OUT017,644.7162285
FDY38,OUT046,3698.183375
FDF14,OUT027,3992.554604
FDN48,OUT010,188.7060239
FDQ12,OUT013,3715.365028
NCJ43,OUT045,3215.39387
FDE17,OUT019,398.1435251
FDB05,OUT035,4381.342544
FDH10,OUT045,2036.241117
NCR06,OUT017,688.3197838
FDU32,OUT018,1508.870628
FDD56,OUT049,2956.31636
FDO36,OUT018,2434.287169
FDH16,OUT010,171.4089279
FDX10,OUT018,567.5815249
FDZ37,OUT017,1419.866056
FDU31,OUT010,618.1744141
DRC49,OUT049,2240.407952
FDL15,OUT045,2736.326544
FDN32,OUT019,506.6484164
DRH59,OUT027,2043.719391
NCU29,OUT049,2445.731011
FDR37,OUT019,608.7823019
FDS14,OUT018,2411.591109
FDU02,OUT027,5477.517331
FDJ08,OUT035,2958.976339
NCZ06,OUT045,3747.157304
FDO31,OUT049,1372.711955
FDH31,OUT018,1235.148011
FDS58,OUT017,2849.443584
NCA53,OUT027,1737.663785
FDF50,OUT046,2942.975501
NCW42,OUT049,2699.097675
NCQ17,OUT045,2749.36961
FDK51,OUT018,4055.663183
NCW41,OUT010,469.5476491
NCR29,OUT017,800.4068656
FDB08,OUT019,487.4254899
FDA40,OUT027,2342.630968
FDL14,OUT018,2481.53345
FDB47,OUT046,2992.450878
FDO03,OUT035,3552.058319
DRK13,OUT019,555.5711023
FDX13,OUT010,606.1281152
FDF52,OUT046,2933.754817
FDT11,OUT013,2764.220193
FDB08,OUT013,2565.753244
FDQ28,OUT018,2130.616326
FDD29,OUT045,4410.793269
NCQ29,OUT027,5173.050064
NCO02,OUT013,942.8724403
FDR56,OUT010,494.2933085
NCM54,OUT049,2527.275456
FDP51,OUT035,1979.386009
FDT38,OUT013,1245.982457
FDZ20,OUT018,3030.769264
FDJ53,OUT013,1912.310732
FDX13,OUT049,4117.102559
FDP58,OUT035,4021.279052
NCK31,OUT019,180.6862717
FDA35,OUT018,1556.427379
FDV37,OUT018,2577.251442
NCO07,OUT027,4322.209824
FDA20,OUT045,2519.71027
FDZ59,OUT035,3029.755177
NCY17,OUT017,742.3411417
FDQ28,OUT035,2707.59986
FDV35,OUT017,2621.315012
FDQ36,OUT013,685.1407926
FDD34,OUT018,2733.154324
FDK51,OUT045,4132.711742
FDV31,OUT035,2917.599506
FDR04,OUT035,1481.302955
FDR14,OUT049,875.0088418
DRC36,OUT010,540.7008315
FDE39,OUT019,315.8569218
FDP57,OUT049,1865.24364
FDE57,OUT046,2522.477547
NCN18,OUT046,1690.494983
NCQ05,OUT018,2374.328998
FDW47,OUT035,2100.812818
FDV46,OUT035,2225.372535
NCP29,OUT045,1019.796191
FDE09,OUT018,1451.910136
NCU06,OUT027,6034.272245
FDT19,OUT010,480.1625152
DRF15,OUT017,2543.248802
DRI51,OUT013,3157.856601
NCX54,OUT013,1365.340464
DRE01,OUT013,4113.559977
NCB07,OUT045,2612.016871
FDU50,OUT035,2063.798407
FDG40,OUT035,635.6650183
FDW10,OUT018,2599.276492
FDX51,OUT013,3328.820891
NCP17,OUT045,1156.980181
FDP21,OUT035,2778.518587
FDL04,OUT045,1567.954995
FDV23,OUT013,2065.578163
FDF24,OUT046,1555.469536
FDH56,OUT027,2973.947081
FDB51,OUT049,1005.590453
FDI58,OUT027,2494.211219
FDR20,OUT013,1001.865233
FDC51,OUT018,1770.101015
FDB16,OUT027,2309.988716
FDE40,OUT049,957.5589885
NCM17,OUT035,802.7765352
FDU56,OUT035,2926.499377
FDS32,OUT019,319.2366012
FDX02,OUT049,3177.109631
FDT39,OUT027,4434.488849
FDE35,OUT017,915.4290167
NCI42,OUT019,569.5192344
DRL23,OUT046,1917.760152
FDA10,OUT046,2255.830907
FDA11,OUT013,1290.130324
NCM06,OUT046,2259.971779
NCT05,OUT035,3622.247461
NCQ02,OUT010,531.9210615
NCY06,OUT049,2375.702131
FDY56,OUT035,4093.454554
FDL02,OUT035,2150.204024
NCI06,OUT035,3431.716071
FDQ14,OUT045,2295.313897
FDQ12,OUT017,3754.820014
FDP36,OUT046,880.1191395
FDK21,OUT027,5307.614388
FDO40,OUT045,2511.170186
NCK54,OUT019,350.2631866
FDY09,OUT018,2779.303195
NCW30,OUT049,3767.503824
NCC55,OUT027,1457.6172
FDE58,OUT018,1815.213829
FDR39,OUT013,3314.695246
FDU28,OUT049,3218.63111
FDH08,OUT017,3701.443783
FDG35,OUT045,3324.473681
FDG22,OUT049,762.2816482
FDC34,OUT035,3134.668951
FDP15,OUT018,3325.564349
FDK34,OUT010,541.0086619
FDU45,OUT035,2247.753906
FDQ04,OUT027,1430.637014
FDX22,OUT018,3012.19992
FDB45,OUT017,1669.584974
NCH43,OUT027,5309.552965
DRE60,OUT046,3251.991841
FDD17,OUT027,5571.007012
NCM54,OUT017,2274.983764
NCH55,OUT013,1885.319906
NCT06,OUT017,2918.925401
FDA48,OUT027,4894.093945
FDY58,OUT027,5236.29018
FDO25,OUT045,3454.544577
FDN50,OUT045,1587.190216
FDH35,OUT035,3650.376028
FDK09,OUT045,3934.356749
FDO16,OUT013,1618.503515
FDW11,OUT045,1129.668033
FDU47,OUT027,3324.596128
NCQ42,OUT010,288.7700596
FDK55,OUT027,2464.643459
FDN08,OUT049,1862.844643
FDT57,OUT045,2906.933792
FDJ12,OUT018,2995.100082
DRL59,OUT017,867.4406486
NCN53,OUT046,1007.482717
FDO51,OUT010,138.4237303
FDK56,OUT017,3133.824948
FDY12,OUT035,778.6682456
FDU15,OUT035,783.2599153
FDQ19,OUT046,3792.756452
DRF15,OUT045,2457.635167
DRE25,OUT019,261.2075516
FDK57,OUT018,1792.050318
FDD33,OUT010,535.2151202
FDR34,OUT027,5447.681547
FDU04,OUT045,1867.371933
FDE35,OUT019,254.0985339
NCD31,OUT035,3334.925275
FDJ56,OUT035,1743.896864
NCU53,OUT046,2330.96755
FDD39,OUT035,3896.438714
NCU17,OUT019,319.9845602
FDJ20,OUT046,2290.668664
NCW41,OUT018,2489.55071
FDL52,OUT035,784.9328162
FDS39,OUT035,2159.56438
DRJ47,OUT045,3088.011572
FDP13,OUT010,135.2707686
DRK39,OUT010,201.9654212
FDF28,OUT010,259.162924
FDB09,OUT045,2022.68849
FDM51,OUT046,1450.302786
DRM49,OUT018,680.3232702
DRF23,OUT013,2820.876771
DRH01,OUT035,3122.47443
FDH12,OUT027,2419.458147
FDA28,OUT019,306.0867401
FDW37,OUT018,1451.916209
FDF02,OUT046,1916.719598
DRL37,OUT046,813.2420135
NCF43,OUT046,1692.900587
FDH08,OUT010,550.7840933
FDR34,OUT019,559.5297754
NCK19,OUT049,3345.836711
NCD55,OUT018,696.2405624
FDT27,OUT049,3275.384263
FDQ57,OUT045,2176.906884
FDA47,OUT035,2885.547348
DRG15,OUT027,1921.521579
FDE05,OUT018,1986.519682
FDN46,OUT046,1669.285517
FDX27,OUT027,2590.454252
FDT51,OUT045,1762.914279
FDU33,OUT013,716.7004923
FDJ16,OUT027,1730.908565
FDD20,OUT019,324.3332814
FDT36,OUT049,756.9403602
DRF15,OUT027,3744.100973
FDN52,OUT010,216.7381911
FDC22,OUT027,4689.024871
FDX15,OUT045,2753.941923
FDT13,OUT013,3273.746398
FDU04,OUT017,1964.671166
FDU31,OUT019,487.9904413
FDW59,OUT027,2367.201799
NCO29,OUT046,2575.338661
FDL15,OUT035,2781.278008
FDI41,OUT049,2437.889062
FDQ48,OUT049,1859.174684
DRI39,OUT013,742.0556507
FDI08,OUT013,4337.25465
FDC21,OUT049,1756.370482
FDF58,OUT035,1274.152138
FDS08,OUT010,516.598885
FDE47,OUT045,1865.563496
NCP18,OUT019,445.2939912
NCR41,OUT013,1541.245342
FDA27,OUT013,4213.985714
FDA43,OUT035,2785.420054
FDA49,OUT045,1519.528808
NCE55,OUT018,2767.282155
DRM49,OUT027,1575.47369
FDF22,OUT027,4803.540308
FDQ15,OUT018,1189.295444
NCS54,OUT017,3512.015227
NCY05,OUT013,710.6650122
FDR45,OUT046,3142.871642
FDK57,OUT049,2096.175004
FDF41,OUT010,652.2278425
FDV21,OUT046,2233.625104
FDD51,OUT046,772.2707411
FDF33,OUT046,2179.295646
FDA38,OUT046,3426.192638
FDR56,OUT045,3165.471039
NCN41,OUT017,2244.885018
FDC60,OUT027,2535.869209
FDB47,OUT045,2996.24124
DRH01,OUT013,3033.468028
FDW08,OUT046,1583.134718
FDF38,OUT027,1676.387197
FDY32,OUT017,2633.616635
FDG34,OUT049,1882.863386
FDG47,OUT019,591.6012931
NCF18,OUT035,2823.094088
FDL39,OUT019,578.1632547
NCH55,OUT035,2190.666357
DRJ35,OUT049,855.4549992
FDS44,OUT035,4346.633806
DRE01,OUT018,3419.667122
FDY39,OUT013,3177.344423
FDY32,OUT018,2759.949326
FDR33,OUT027,2739.830659
NCP50,OUT049,1314.05427
FDZ47,OUT018,1440.798357
FDU57,OUT049,2399.388315
FDY44,OUT013,3102.557489
DRH59,OUT018,1004.671495
FDB03,OUT027,5768.216283
FDY46,OUT045,2637.054333
FDM39,OUT045,2425.375425
FDY36,OUT035,1269.717127
NCM55,OUT035,3088.306118
FDJ50,OUT010,215.1198644
DRL60,OUT013,2584.189669
NCJ54,OUT049,3907.095226
FDX59,OUT017,605.5946626
FDI07,OUT013,3432.481659
DRF51,OUT010,114.1238132
FDM14,OUT017,1813.53295
FDP21,OUT045,3374.318103
FDE40,OUT035,1112.517372
FDE05,OUT035,2403.835414
FDM13,OUT027,2834.973853
FDC34,OUT027,4127.729362
NCI55,OUT018,1648.768762
NCE43,OUT018,2743.046691
FDW58,OUT018,1501.301041
FDG60,OUT045,3554.113637
FDV31,OUT017,2766.28205
FDR47,OUT013,2860.098064
FDM60,OUT019,137.6539941
NCF06,OUT018,3322.455402
NCN26,OUT027,2394.55046
FDQ59,OUT049,1510.874834
FDF09,OUT046,916.5607718
NCS06,OUT017,4168.130822
FDT44,OUT046,2180.54158
FDI19,OUT017,3823.483972
FDT22,OUT017,883.0106693
NCF54,OUT027,4627.579785
DRG25,OUT045,2794.152249
FDB59,OUT017,3042.968266
FDQ37,OUT017,3075.34231
FDP56,OUT035,848.4541296
FDW44,OUT035,2661.382001
FDJ26,OUT010,564.0643122
FDU43,OUT018,3014.233431
FDW33,OUT045,1566.025846
NCX53,OUT027,3230.618528
FDN56,OUT010,404.0568613
DRF15,OUT049,2550.939275
FDO33,OUT017,2070.387049
FDZ39,OUT010,221.5696949
NCJ19,OUT017,1097.78953
FDU01,OUT035,3532.494216
FDT12,OUT035,3599.083017
NCM18,OUT018,878.3798714
FDP19,OUT017,2034.036723
NCR42,OUT049,681.605642
FDN10,OUT046,2173.586402
FDG44,OUT017,901.6691573
FDQ10,OUT046,2937.694894
DRH13,OUT049,1458.9451
FDT52,OUT013,4256.390132
FDM56,OUT045,1902.809048
NCO43,OUT010,261.6824947
NCV29,OUT035,2880.668249
NCF06,OUT013,4092.891281
FDO50,OUT035,1460.162071
FDT59,OUT013,3766.091037
FDX40,OUT027,1414.231189
FDE50,OUT017,3491.89348
FDX51,OUT017,3212.961368
NCD30,OUT018,1446.264593
FDK15,OUT013,1494.841055
FDL12,OUT045,1141.576287
FDK46,OUT017,4245.403031
DRH49,OUT010,175.5805155
FDQ57,OUT046,2439.941942
FDY59,OUT017,1709.204504
FDO09,OUT018,3003.500938
NCG30,OUT035,2049.364504
FDM09,OUT017,2904.031596
NCN17,OUT027,2714.188359
NCS42,OUT013,1289.662787
FDD02,OUT019,285.9671725
FDE34,OUT013,3457.996556
FDU38,OUT045,2839.936063
FDB33,OUT046,2563.116668
NCJ29,OUT017,1468.070861
FDZ27,OUT035,744.7967362
FDI40,OUT013,1569.156801
FDG22,OUT013,748.1776799
FDT51,OUT017,1881.627338
FDF20,OUT018,2846.859678
FDV50,OUT035,2129.311213
FDT02,OUT049,722.4820549
DRC49,OUT017,2505.670155
FDF26,OUT049,2310.130624
FDV52,OUT035,1998.442063
FDX59,OUT049,729.352209
FDV25,OUT035,4012.130269
FDW23,OUT027,1474.719428
FDE53,OUT018,1238.162214
FDA19,OUT017,2011.601896
FDH22,OUT046,2128.62349
NCO41,OUT013,1476.551176
FDX12,OUT017,4232.184436
FDF17,OUT013,3208.914797
FDS11,OUT045,3706.23111
FDR51,OUT035,2759.452902
FDT49,OUT010,230.8805065
FDC56,OUT013,1705.531078
FDR13,OUT027,2754.719623
FDQ60,OUT035,2276.301912
FDN38,OUT049,4199.989863
NCL29,OUT013,2425.685418
FDO13,OUT027,4368.18283
FDE26,OUT018,2163.275802
FDA31,OUT010,479.6105877
FDX14,OUT035,1291.322128
FDA34,OUT045,3670.839409
FDF26,OUT013,2339.747099
FDE38,OUT045,2590.602385
DRI11,OUT046,1988.057231
FDQ60,OUT027,2741.420881
FDL21,OUT027,1515.488322
DRC12,OUT027,5276.674563
FDC47,OUT046,3292.541006
FDE57,OUT045,1991.762185
FDT14,OUT045,2170.472797
NCZ53,OUT046,2758.310351
FDE28,OUT018,3324.685511
FDR19,OUT035,2583.040516
NCF54,OUT019,467.5138676
